#{"t_start": 1704805458.8457677, "env_id": "None"}
r,l,t
-35.048569,125,2849.32657
-2.478221,289,2851.468564
28.820235,93,2852.422586
8.671622,133,2853.627563
10.118951,154,2854.962565
-19.894765,77,2855.801525
-9.352445,61,2856.544315
16.013607,106,2857.587227
-2.367285,100,2858.507277
-8.183433,110,2859.613508
5.370885,78,2860.503901
-26.045412,105,2861.501797
3.679213,99,2862.510145
-17.616784,60,2863.266774
-13.038827,288,2865.437585
5.819711,68,2866.197307
-1.191105,133,2867.372659
-19.259327,181,2868.879434
1.936475,54,2869.575673
-44.455193,161,2870.9199
-30.38221,146,2872.197002
-18.925051,54,2872.95196
-8.786627,189,2874.482577
-29.642183,102,2875.541625
-2.155727,25,2876.086068
-36.526779,92,2878.918014
-39.237455,249,2880.930037
-46.425153,276,2883.137172
-3.921425,42,2883.723567
-4.90135,60,2884.464529
16.927668,54,2885.192009
2.248406,134,2886.42384
2.106349,66,2887.221656
-27.990361,221,2888.957819
-17.191975,71,2889.770802
3.957623,180,2891.235596
-60.555687,299,2893.475522
-9.112715,159,2894.820052
-1.635176,62,2895.561621
-10.068269,64,2896.305531
-17.695885,98,2897.276269
-10.430352,112,2898.353601
4.390699,72,2899.164155
33.75029,275,2901.236271
-9.557894,47,2901.896924
38.840667,124,2903.050317
3.956362,93,2903.989686
-25.960637,85,2904.875748
8.24309,111,2905.87557
17.962126,71,2906.655429
3.954354,84,2907.535491
-17.747309,158,2908.903692
3.216608,64,2909.695272
-31.513154,119,2910.757094
-0.70882,21,2911.244134
-25.418609,261,2913.197689
-3.203343,40,2913.807204
6.833717,53,2914.491513
-1.712373,66,2915.243132
-3.385919,103,2916.215584
0.966808,20,2918.576608
-5.320497,66,2919.302857
-0.959297,19,2919.755695
-5.350559,100,2920.745618
17.210268,151,2922.048899
1.432346,222,2923.799645
-6.229791,372,2926.426765
-13.951154,159,2927.763851
-35.730681,205,2929.401156
-3.750531,240,2931.202609
-9.504887,55,2931.898914
-3.459371,148,2933.154552
-7.238987,61,2933.883789
-24.737821,79,2934.709655
13.709518,170,2936.087731
-69.889973,304,2938.347646
-6.662057,64,2939.060465
-12.979253,112,2940.135615
-6.389936,158,2941.472587
1.050606,115,2942.56714
-20.402383,222,2944.311746
-13.732333,134,2945.518851
-22.253311,103,2946.47669
-25.832093,221,2948.198676
0.699423,63,2948.940329
-5.590707,64,2949.685636
-1.389209,65,2950.425252
1.688207,62,2951.158696
-15.083473,191,2952.685635
-4.806363,99,2953.615411
-36.720314,142,2956.748092
-16.702338,155,2958.083569
8.010047,65,2958.882493
-2.092883,24,2959.419806
-3.764395,58,2960.150583
10.191944,56,2960.876624
-27.48425,156,2962.175595
-31.804982,160,2963.558677
-1.28095,21,2964.041626
1.857176,371,2966.706717
-11.163026,51,2967.392124
-33.886571,160,2968.731101
-6.402432,58,2969.445624
-3.67138,66,2970.195724
-2.599793,67,2970.946485
-9.068049,146,2972.194658
0.036206,23,2972.71064
-15.624196,124,2973.841703
17.747347,109,2974.915343
0.046675,65,2975.628901
-20.451636,100,2976.610794
1.530999,103,2977.589651
9.263283,57,2978.294811
-0.085446,22,2978.781453
30.44425,305,2981.035401
-10.726284,231,2982.845581
-52.781336,306,2985.109719
6.485375,69,2985.922478
-3.839828,136,2987.131308
-15.019703,68,2987.913677
-38.009017,135,2989.096539
-3.800051,63,2989.820009
8.070709,253,2991.746542
-25.565764,121,2992.816842
-8.698259,60,2993.551175
-49.95933,279,2997.435487
5.709249,44,2997.997478
-22.471186,85,2998.875518
5.01921,272,3000.872225
-7.175863,68,3001.64825
-15.569012,66,3002.485842
-11.622229,112,3003.63773
-22.128447,128,3004.81566
-0.753013,100,3005.790644
-5.955116,106,3006.815666
12.939189,121,3007.937965
1.88487,67,3008.742714
4.985862,67,3009.610678
-3.185244,64,3010.424175
14.443146,246,3012.358098
-33.940899,445,3015.452389
-7.972616,138,3016.632498
-0.102366,39,3017.250201
-0.85437,18,3017.712856
4.450668,58,3018.432807
36.494135,252,3020.31823
-2.484859,163,3021.677674
-9.366264,256,3023.675722
-29.33301,179,3025.135518
11.59127,71,3025.935472
14.449501,66,3026.707483
1.920412,147,3027.99542
0.21081,17,3028.45397
-5.409421,74,3029.272786
-16.990033,106,3030.298091
-0.312777,21,3030.778635
-14.792767,69,3031.561831
33.784947,456,3036.543735
2.409914,55,3037.228062
-3.461744,131,3038.391284
3.301003,95,3039.368205
10.955878,76,3040.195473
-2.446839,70,3040.969761
-16.272055,106,3041.987622
9.418253,169,3043.427989
-10.520294,58,3044.155864
2.644697,57,3044.858005
-34.465681,133,3046.048269
0.853,21,3046.555472
-8.408693,105,3047.550243
-1.857809,20,3048.009471
1.356053,22,3048.497918
9.120153,43,3049.125899
-6.987015,60,3049.887799
-4.514887,207,3051.635823
7.472407,55,3052.328521
5.586924,48,3052.974216
-19.091514,105,3053.96868
0.35972,259,3055.979785
-46.15095,371,3058.649276
1.406704,22,3059.148194
-17.941841,105,3060.158922
-13.203444,104,3061.162054
-17.616511,57,3061.888716
-11.155848,400,3064.812344
-2.961962,72,3065.664218
16.718805,72,3066.461036
6.5168,68,3067.2717
10.473786,121,3068.382321
-1.589053,20,3068.872747
-27.133554,474,3072.193119
4.919057,99,3075.05574
-21.435135,166,3076.454598
-35.297078,152,3077.799257
-13.000208,47,3078.422907
0.830773,64,3079.190834
1.287084,72,3079.999749
-5.957727,118,3081.079779
-15.943441,51,3081.755815
-12.863435,43,3082.405652
3.337344,48,3083.053793
-1.341093,66,3083.816587
-5.052842,52,3084.497796
-7.868005,155,3085.839017
-0.198139,18,3086.289783
-1.86186,20,3086.752794
-11.763444,115,3087.83546
-1.853629,23,3088.323182
-2.396335,153,3089.631776
16.007641,58,3090.321221
-6.322329,48,3090.942244
-0.016799,22,3091.43591
-2.370832,27,3091.942298
4.333829,61,3092.655456
-1.162868,20,3093.12588
-10.155204,66,3093.885912
-7.79208,64,3094.641645
-12.491432,55,3095.335637
-15.441861,64,3096.108034
1.866328,122,3097.207956
-0.056137,20,3097.6968
-6.648139,141,3098.958782
0.432724,21,3099.4355
-9.879567,72,3100.229931
14.93662,281,3102.299789
-13.903033,118,3103.465808
0.053129,23,3103.981862
-15.720687,170,3105.389481
-11.601159,65,3106.151982
2.124588,73,3106.948183
-42.488644,125,3108.061998
-13.855479,93,3108.958112
-11.901812,68,3109.715668
-4.39006,57,3110.427661
10.502934,90,3111.331643
21.877493,112,3112.33583
-14.542104,262,3114.301806
-1.94777,62,3115.042407
3.138807,63,3115.783979
-1.506632,24,3116.310136
9.215219,45,3116.958034
-12.95591,67,3117.736463
-4.56433,38,3118.30793
-1.730399,43,3120.824816
-1.294082,91,3121.765815
18.915753,174,3123.230662
-33.271381,130,3124.405824
-1.186533,55,3125.108971
-21.37146,123,3126.200806
-6.292793,155,3127.512349
5.393182,67,3128.285933
11.313649,68,3129.042015
-0.400278,30,3129.555679
-8.827972,134,3130.746466
-19.756016,96,3131.696494
-1.433152,74,3132.518082
-29.04262,133,3133.70829
4.150753,64,3134.490154
-25.113845,193,3136.015556
-4.349722,61,3136.766773
0.237697,21,3137.259764
6.753285,150,3138.587811
-10.367907,93,3139.521827
-0.775857,64,3140.234377
-0.419636,65,3140.981781
-15.15239,115,3142.058818
-6.293539,67,3142.829269
1.343318,68,3143.656401
-12.319965,77,3144.474937
-14.940893,44,3145.103111
-33.663095,196,3146.666815
-10.233381,64,3147.415788
-10.154814,69,3148.174785
-17.456635,81,3149.033883
-7.318219,44,3149.661822
-20.624868,113,3150.709891
-33.788742,152,3151.990934
23.504114,171,3153.402826
3.544927,66,3154.184882
-19.098908,221,3155.980337
-13.107644,84,3156.835838
-15.956682,151,3158.121882
-8.655909,86,3158.97574
-0.285362,259,3162.787195
-9.848238,106,3163.835661
-12.61258,42,3164.472158
18.840683,133,3165.644381
-16.865356,112,3166.741024
-2.389494,63,3167.486677
-16.113208,65,3168.250055
-14.86769,48,3168.915893
0.896668,217,3170.625819
-0.183622,19,3171.113874
-9.775276,38,3171.715843
0.354335,22,3172.216769
-34.220785,245,3174.103766
-0.147528,54,3174.776823
-13.252052,67,3175.549295
9.267235,79,3176.403548
-10.570852,93,3177.361944
11.662301,69,3178.153055
-4.823596,163,3179.517028
-5.267341,62,3180.271789
3.586945,65,3181.028976
8.466131,61,3181.772437
-2.079918,65,3182.514479
-1.917123,79,3183.348509
-14.045293,52,3184.02338
-20.793278,74,3184.835538
-4.038368,74,3185.655581
-14.889044,59,3186.391661
-5.124495,68,3187.137948
5.403038,56,3187.840333
-0.028871,19,3188.327878
-8.246086,45,3188.960857
12.671868,52,3189.619888
1.971499,27,3190.165835
-1.616759,57,3190.897831
-14.390479,79,3191.725566
-2.240849,119,3192.845193
-23.124584,61,3193.579183
-26.379456,82,3194.45437
-1.027654,22,3194.937846
-6.381311,161,3196.2883
4.26797,97,3197.251908
-2.372961,113,3198.301383
-25.184071,93,3199.242705
