#{"t_start": 1704580350.3836365, "env_id": "None"}
r,l,t
4.58088,181,860.453262
0.193464,68,861.064935
0.917011,65,861.661206
3.344229,122,864.328351
2.201276,76,864.9713
0.165878,78,865.630209
2.401183,83,866.320781
0.892924,105,867.121994
0.650866,44,867.606486
3.603529,151,868.625847
1.598862,94,869.363113
1.136714,77,870.010817
5.288148,155,871.045784
-0.276021,54,871.611094
0.715779,87,872.395558
7.926588,168,873.515128
-0.005862,44,874.032476
0.28546,79,874.738239
2.094089,73,875.412483
1.593672,99,876.180731
2.138114,180,877.310599
3.082624,119,878.142334
4.320884,115,878.973373
3.258845,128,879.868216
1.878727,66,880.480031
0.631212,44,880.997499
3.562307,130,881.938388
1.179427,70,882.519048
0.713025,54,883.053484
2.292963,137,884.010345
4.328076,101,884.763932
4.10676,153,885.768001
5.49637,163,886.834572
5.506098,169,887.916543
0.973367,69,888.513022
2.309545,156,889.558445
1.222717,82,890.207707
0.709678,64,890.788171
5.846891,211,892.062652
1.716444,94,892.781133
0.116928,79,893.423051
0.905763,98,894.207467
0.74575,151,897.069674
-0.653773,98,897.852446
1.243434,102,898.652518
-0.407516,67,899.280374
0.453282,293,900.913743
0.631235,87,901.619748
1.508361,110,902.436731
0.239638,116,903.284847
1.291105,74,903.943879
2.102554,124,904.869267
4.765586,179,905.967662
2.709714,93,906.706048
3.050485,156,907.710527
0.371379,52,908.260042
-0.04455,35,908.699953
0.905986,76,909.358831
5.117149,166,910.425924
-0.172289,86,911.148745
3.442547,216,912.435487
-0.492125,97,913.142293
1.66178,71,913.739164
-0.124138,79,914.382778
8.196688,201,915.548656
1.538745,67,916.129869
2.218172,75,916.742283
2.748403,143,917.700186
3.72437,161,918.788971
0.87135,131,919.726041
3.886146,164,920.810844
1.080461,86,921.545658
9.755463,286,923.180414
4.523554,209,924.446617
1.12824,57,924.991692
12.137047,272,928.508383
1.558966,213,929.822187
5.48383,188,930.996585
5.185455,196,932.276227
-0.086135,93,933.067882
3.113202,180,934.206665
2.568258,244,935.697844
2.855743,141,936.691291
4.93806,152,937.772856
2.993842,177,938.956255
1.473383,57,939.5264
4.189698,121,940.426178
7.195077,175,941.599851
7.800386,167,942.816498
9.072841,332,944.85956
2.581773,183,946.091003
0.638799,73,946.726631
8.779581,217,948.13608
-0.366575,72,948.776207
1.424143,75,949.426261
3.0817,92,950.186442
3.381983,100,950.982871
0.589134,74,951.647465
4.813643,217,953.066258
0.922575,73,953.696151
3.604345,119,954.551317
1.09954,63,955.126229
9.772994,174,958.121321
1.607767,77,958.776406
6.163146,209,960.109686
8.131687,183,961.310306
1.155724,135,962.28889
9.485242,230,963.682685
1.083502,74,964.322402
0.639918,79,965.050722
3.197756,100,965.818501
6.6796,190,967.152739
9.970968,266,968.818544
6.974175,281,970.544296
1.597716,129,971.526378
1.017454,70,972.162531
-0.188219,38,972.626249
8.768209,207,974.102114
6.178376,172,975.400589
5.910697,171,976.68902
0.188501,72,977.351995
8.315253,197,978.642247
2.527346,94,979.402498
-2.057319,115,980.280885
2.830757,147,981.261344
4.002482,200,982.533344
3.272243,77,983.225057
1.478748,71,983.877823
1.858954,73,984.553783
2.52095,80,985.266947
2.988117,107,986.077339
1.370095,96,986.819786
0.92473,68,989.40445
12.172584,383,991.760313
7.121575,169,992.94992
5.503459,266,994.688512
3.77822,98,995.437228
7.177002,170,996.696374
1.949862,134,997.646219
0.068556,88,998.349355
7.534762,221,999.846447
2.52452,83,1000.606141
1.60059,114,1001.535989
1.153297,74,1002.216806
0.685115,123,1003.18138
-0.280177,80,1003.936287
14.720157,400,1006.112056
5.623244,143,1007.085776
3.769407,222,1008.434921
2.133574,69,1009.071747
1.281816,79,1009.730673
2.704395,100,1010.49373
2.879638,130,1011.427852
4.287726,171,1012.549417
1.987905,77,1013.208154
4.69468,126,1014.102009
7.686613,128,1015.011411
1.433013,62,1015.626351
4.71946,124,1016.567802
2.235689,94,1017.289517
2.226225,77,1017.980605
9.154565,184,1020.897821
